"","subject","catalog_number","name_of_class","term","start_date","timestamp","census_date","total_of_enrollments"
"27091","MATH","8660","Math Finite Element Mthds","Fall 2022",2022-08-22,2022-05-07,2022-09-06,2
"27092","MATH","1010","Math for Liberal Arts","Fall 2022",2022-08-22,2022-05-08,2022-09-06,51
"27093","MATH","1060","Finite Mathematics","Fall 2022",2022-08-22,2022-05-08,2022-09-06,51
"27094","MATH","1108","Stretch College Algebra-I","Fall 2022",2022-08-22,2022-05-08,2022-09-06,11
"27095","MATH","1109","Stretch College Algebra-II","Fall 2022",2022-08-22,2022-05-08,2022-09-06,7
"27096","MATH","1110","College Algebra","Fall 2022",2022-08-22,2022-05-08,2022-09-06,8
"27097","MATH","1120","College Trigonometry","Fall 2022",2022-08-22,2022-05-08,2022-09-06,20
"27098","MATH","1130","Precalculus Mathematics","Fall 2022",2022-08-22,2022-05-08,2022-09-06,17
"27099","MATH","1401","Calculus I","Fall 2022",2022-08-22,2022-05-08,2022-09-06,78
"27100","MATH","2411","Calculus II","Fall 2022",2022-08-22,2022-05-08,2022-09-06,33
"27101","MATH","2421","Calculus III","Fall 2022",2022-08-22,2022-05-08,2022-09-06,35
"27102","MATH","2830","Introductory Statistics","Fall 2022",2022-08-22,2022-05-08,2022-09-06,47
"27103","MATH","3000","Intro to Abstract Math","Fall 2022",2022-08-22,2022-05-08,2022-09-06,9
"27104","MATH","3191","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-08,2022-09-06,6
"27105","MATH","3195","Linear Algebra Diff Equations","Fall 2022",2022-08-22,2022-05-08,2022-09-06,37
"27106","MATH","3200","Elementary Diff Equations","Fall 2022",2022-08-22,2022-05-08,2022-09-06,3
"27107","MATH","3301","Introduction to Optimization","Fall 2022",2022-08-22,2022-05-08,2022-09-06,5
"27108","MATH","3382","Statistical Theory","Fall 2022",2022-08-22,2022-05-08,2022-09-06,8
"27109","MATH","3511","Mathematics of Chemistry","Fall 2022",2022-08-22,2022-05-08,2022-09-06,7
"27110","MATH","3810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-08,2022-09-06,3
"27111","MATH","4140","Intro to Modern Algebra","Fall 2022",2022-08-22,2022-05-08,2022-09-06,3
"27112","MATH","4310","Intro to Real Analysis I","Fall 2022",2022-08-22,2022-05-08,2022-09-06,9
"27113","MATH","4387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-08,2022-09-06,4
"27114","MATH","4409","Applied Combinatorics","Fall 2022",2022-08-22,2022-05-08,2022-09-06,4
"27115","MATH","4650","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-08,2022-09-06,6
"27116","MATH","4779","Math Clinic","Fall 2022",2022-08-22,2022-05-08,2022-09-06,13
"27117","MATH","4792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-08,2022-09-06,4
"27118","MATH","4810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-08,2022-09-06,0
"27119","MATH","5310","Probability","Fall 2022",2022-08-22,2022-05-08,2022-09-06,4
"27120","MATH","5387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-08,2022-09-06,3
"27121","MATH","5593","Linear Programming","Fall 2022",2022-08-22,2022-05-08,2022-09-06,1
"27122","MATH","5660","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-08,2022-09-06,0
"27123","MATH","5718","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-08,2022-09-06,2
"27124","MATH","5779","Math Clinic","Fall 2022",2022-08-22,2022-05-08,2022-09-06,0
"27125","MATH","5792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-08,2022-09-06,3
"27126","MATH","6131","Real Analysis","Fall 2022",2022-08-22,2022-05-08,2022-09-06,3
"27127","MATH","6380","Stochastic Processes","Fall 2022",2022-08-22,2022-05-08,2022-09-06,0
"27128","MATH","6384","Spatial Data Analysis","Fall 2022",2022-08-22,2022-05-08,2022-09-06,0
"27129","MATH","6388","Statistical& Machine Learning","Fall 2022",2022-08-22,2022-05-08,2022-09-06,6
"27130","MATH","6960","Res. Methods in Math & Stats","Fall 2022",2022-08-22,2022-05-08,2022-09-06,5
"27131","MATH","7386","Monte Carlo Methods","Fall 2022",2022-08-22,2022-05-08,2022-09-06,8
"27132","MATH","7405","Advanced Graph Theory","Fall 2022",2022-08-22,2022-05-08,2022-09-06,2
"27133","MATH","7825","Topics in Optimization","Fall 2022",2022-08-22,2022-05-08,2022-09-06,0
"27134","MATH","8660","Math Finite Element Mthds","Fall 2022",2022-08-22,2022-05-08,2022-09-06,2
"27135","MATH","1010","Math for Liberal Arts","Fall 2022",2022-08-22,2022-05-09,2022-09-06,53
"27136","MATH","1060","Finite Mathematics","Fall 2022",2022-08-22,2022-05-09,2022-09-06,51
"27137","MATH","1108","Stretch College Algebra-I","Fall 2022",2022-08-22,2022-05-09,2022-09-06,11
"27138","MATH","1109","Stretch College Algebra-II","Fall 2022",2022-08-22,2022-05-09,2022-09-06,7
"27139","MATH","1110","College Algebra","Fall 2022",2022-08-22,2022-05-09,2022-09-06,8
"27140","MATH","1120","College Trigonometry","Fall 2022",2022-08-22,2022-05-09,2022-09-06,20
"27141","MATH","1130","Precalculus Mathematics","Fall 2022",2022-08-22,2022-05-09,2022-09-06,17
"27142","MATH","1401","Calculus I","Fall 2022",2022-08-22,2022-05-09,2022-09-06,79
"27143","MATH","2411","Calculus II","Fall 2022",2022-08-22,2022-05-09,2022-09-06,34
"27144","MATH","2421","Calculus III","Fall 2022",2022-08-22,2022-05-09,2022-09-06,35
"27145","MATH","2830","Introductory Statistics","Fall 2022",2022-08-22,2022-05-09,2022-09-06,47
"27146","MATH","3000","Intro to Abstract Math","Fall 2022",2022-08-22,2022-05-09,2022-09-06,10
"27147","MATH","3191","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-09,2022-09-06,6
"27148","MATH","3195","Linear Algebra Diff Equations","Fall 2022",2022-08-22,2022-05-09,2022-09-06,37
"27149","MATH","3200","Elementary Diff Equations","Fall 2022",2022-08-22,2022-05-09,2022-09-06,3
"27150","MATH","3301","Introduction to Optimization","Fall 2022",2022-08-22,2022-05-09,2022-09-06,6
"27151","MATH","3382","Statistical Theory","Fall 2022",2022-08-22,2022-05-09,2022-09-06,8
"27152","MATH","3511","Mathematics of Chemistry","Fall 2022",2022-08-22,2022-05-09,2022-09-06,7
"27153","MATH","3810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-09,2022-09-06,3
"27154","MATH","4140","Intro to Modern Algebra","Fall 2022",2022-08-22,2022-05-09,2022-09-06,3
"27155","MATH","4310","Intro to Real Analysis I","Fall 2022",2022-08-22,2022-05-09,2022-09-06,9
"27156","MATH","4387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-09,2022-09-06,5
"27157","MATH","4409","Applied Combinatorics","Fall 2022",2022-08-22,2022-05-09,2022-09-06,4
"27158","MATH","4650","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-09,2022-09-06,7
"27159","MATH","4779","Math Clinic","Fall 2022",2022-08-22,2022-05-09,2022-09-06,13
"27160","MATH","4792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-09,2022-09-06,5
"27161","MATH","4810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-09,2022-09-06,0
"27162","MATH","5310","Probability","Fall 2022",2022-08-22,2022-05-09,2022-09-06,4
"27163","MATH","5387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-09,2022-09-06,3
"27164","MATH","5593","Linear Programming","Fall 2022",2022-08-22,2022-05-09,2022-09-06,1
"27165","MATH","5660","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-09,2022-09-06,0
"27166","MATH","5718","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-09,2022-09-06,2
"27167","MATH","5779","Math Clinic","Fall 2022",2022-08-22,2022-05-09,2022-09-06,0
"27168","MATH","5792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-09,2022-09-06,3
"27169","MATH","6131","Real Analysis","Fall 2022",2022-08-22,2022-05-09,2022-09-06,3
"27170","MATH","6380","Stochastic Processes","Fall 2022",2022-08-22,2022-05-09,2022-09-06,0
"27171","MATH","6384","Spatial Data Analysis","Fall 2022",2022-08-22,2022-05-09,2022-09-06,0
"27172","MATH","6388","Statistical& Machine Learning","Fall 2022",2022-08-22,2022-05-09,2022-09-06,6
"27173","MATH","6960","Res. Methods in Math & Stats","Fall 2022",2022-08-22,2022-05-09,2022-09-06,5
"27174","MATH","7386","Monte Carlo Methods","Fall 2022",2022-08-22,2022-05-09,2022-09-06,8
"27175","MATH","7405","Advanced Graph Theory","Fall 2022",2022-08-22,2022-05-09,2022-09-06,2
"27176","MATH","7825","Topics in Optimization","Fall 2022",2022-08-22,2022-05-09,2022-09-06,0
"27177","MATH","8660","Math Finite Element Mthds","Fall 2022",2022-08-22,2022-05-09,2022-09-06,2
"27178","MATH","1010","Math for Liberal Arts","Fall 2022",2022-08-22,2022-05-10,2022-09-06,53
"27179","MATH","1060","Finite Mathematics","Fall 2022",2022-08-22,2022-05-10,2022-09-06,51
"27180","MATH","1108","Stretch College Algebra-I","Fall 2022",2022-08-22,2022-05-10,2022-09-06,11
"27181","MATH","1109","Stretch College Algebra-II","Fall 2022",2022-08-22,2022-05-10,2022-09-06,7
"27182","MATH","1110","College Algebra","Fall 2022",2022-08-22,2022-05-10,2022-09-06,9
"27183","MATH","1120","College Trigonometry","Fall 2022",2022-08-22,2022-05-10,2022-09-06,20
"27184","MATH","1130","Precalculus Mathematics","Fall 2022",2022-08-22,2022-05-10,2022-09-06,17
"27185","MATH","1401","Calculus I","Fall 2022",2022-08-22,2022-05-10,2022-09-06,79
"27186","MATH","2411","Calculus II","Fall 2022",2022-08-22,2022-05-10,2022-09-06,35
"27187","MATH","2421","Calculus III","Fall 2022",2022-08-22,2022-05-10,2022-09-06,35
"27188","MATH","2830","Introductory Statistics","Fall 2022",2022-08-22,2022-05-10,2022-09-06,48
"27189","MATH","3000","Intro to Abstract Math","Fall 2022",2022-08-22,2022-05-10,2022-09-06,10
"27190","MATH","3191","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-10,2022-09-06,6
"27191","MATH","3195","Linear Algebra Diff Equations","Fall 2022",2022-08-22,2022-05-10,2022-09-06,37
"27192","MATH","3200","Elementary Diff Equations","Fall 2022",2022-08-22,2022-05-10,2022-09-06,3
"27193","MATH","3301","Introduction to Optimization","Fall 2022",2022-08-22,2022-05-10,2022-09-06,6
"27194","MATH","3382","Statistical Theory","Fall 2022",2022-08-22,2022-05-10,2022-09-06,8
"27195","MATH","3511","Mathematics of Chemistry","Fall 2022",2022-08-22,2022-05-10,2022-09-06,7
"27196","MATH","3810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-10,2022-09-06,3
"27197","MATH","4140","Intro to Modern Algebra","Fall 2022",2022-08-22,2022-05-10,2022-09-06,3
"27198","MATH","4310","Intro to Real Analysis I","Fall 2022",2022-08-22,2022-05-10,2022-09-06,9
"27199","MATH","4387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-10,2022-09-06,5
"27200","MATH","4409","Applied Combinatorics","Fall 2022",2022-08-22,2022-05-10,2022-09-06,4
"27201","MATH","4650","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-10,2022-09-06,7
"27202","MATH","4779","Math Clinic","Fall 2022",2022-08-22,2022-05-10,2022-09-06,14
"27203","MATH","4792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-10,2022-09-06,5
"27204","MATH","4810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-10,2022-09-06,0
"27205","MATH","5310","Probability","Fall 2022",2022-08-22,2022-05-10,2022-09-06,4
"27206","MATH","5387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-10,2022-09-06,3
"27207","MATH","5593","Linear Programming","Fall 2022",2022-08-22,2022-05-10,2022-09-06,1
"27208","MATH","5660","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-10,2022-09-06,1
"27209","MATH","5718","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-10,2022-09-06,2
"27210","MATH","5779","Math Clinic","Fall 2022",2022-08-22,2022-05-10,2022-09-06,0
"27211","MATH","5792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-10,2022-09-06,3
"27212","MATH","6131","Real Analysis","Fall 2022",2022-08-22,2022-05-10,2022-09-06,3
"27213","MATH","6380","Stochastic Processes","Fall 2022",2022-08-22,2022-05-10,2022-09-06,0
"27214","MATH","6384","Spatial Data Analysis","Fall 2022",2022-08-22,2022-05-10,2022-09-06,0
"27215","MATH","6388","Statistical& Machine Learning","Fall 2022",2022-08-22,2022-05-10,2022-09-06,6
"27216","MATH","6960","Res. Methods in Math & Stats","Fall 2022",2022-08-22,2022-05-10,2022-09-06,6
"27217","MATH","7386","Monte Carlo Methods","Fall 2022",2022-08-22,2022-05-10,2022-09-06,8
"27218","MATH","7405","Advanced Graph Theory","Fall 2022",2022-08-22,2022-05-10,2022-09-06,2
"27219","MATH","7825","Topics in Optimization","Fall 2022",2022-08-22,2022-05-10,2022-09-06,0
"27220","MATH","8660","Math Finite Element Mthds","Fall 2022",2022-08-22,2022-05-10,2022-09-06,3
"27221","MATH","1010","Math for Liberal Arts","Fall 2022",2022-08-22,2022-05-11,2022-09-06,53
"27222","MATH","1060","Finite Mathematics","Fall 2022",2022-08-22,2022-05-11,2022-09-06,53
"27223","MATH","1108","Stretch College Algebra-I","Fall 2022",2022-08-22,2022-05-11,2022-09-06,11
"27224","MATH","1109","Stretch College Algebra-II","Fall 2022",2022-08-22,2022-05-11,2022-09-06,7
"27225","MATH","1110","College Algebra","Fall 2022",2022-08-22,2022-05-11,2022-09-06,9
"27226","MATH","1120","College Trigonometry","Fall 2022",2022-08-22,2022-05-11,2022-09-06,20
"27227","MATH","1130","Precalculus Mathematics","Fall 2022",2022-08-22,2022-05-11,2022-09-06,17
"27228","MATH","1401","Calculus I","Fall 2022",2022-08-22,2022-05-11,2022-09-06,79
"27229","MATH","2411","Calculus II","Fall 2022",2022-08-22,2022-05-11,2022-09-06,36
"27230","MATH","2421","Calculus III","Fall 2022",2022-08-22,2022-05-11,2022-09-06,34
"27231","MATH","2830","Introductory Statistics","Fall 2022",2022-08-22,2022-05-11,2022-09-06,51
"27232","MATH","3000","Intro to Abstract Math","Fall 2022",2022-08-22,2022-05-11,2022-09-06,11
"27233","MATH","3191","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-11,2022-09-06,6
"27234","MATH","3195","Linear Algebra Diff Equations","Fall 2022",2022-08-22,2022-05-11,2022-09-06,37
"27235","MATH","3200","Elementary Diff Equations","Fall 2022",2022-08-22,2022-05-11,2022-09-06,3
"27236","MATH","3301","Introduction to Optimization","Fall 2022",2022-08-22,2022-05-11,2022-09-06,7
"27237","MATH","3382","Statistical Theory","Fall 2022",2022-08-22,2022-05-11,2022-09-06,10
"27238","MATH","3511","Mathematics of Chemistry","Fall 2022",2022-08-22,2022-05-11,2022-09-06,7
"27239","MATH","3810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-11,2022-09-06,3
"27240","MATH","4140","Intro to Modern Algebra","Fall 2022",2022-08-22,2022-05-11,2022-09-06,3
"27241","MATH","4310","Intro to Real Analysis I","Fall 2022",2022-08-22,2022-05-11,2022-09-06,9
"27242","MATH","4387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-11,2022-09-06,5
"27243","MATH","4409","Applied Combinatorics","Fall 2022",2022-08-22,2022-05-11,2022-09-06,4
"27244","MATH","4650","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-11,2022-09-06,8
"27245","MATH","4779","Math Clinic","Fall 2022",2022-08-22,2022-05-11,2022-09-06,15
"27246","MATH","4792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-11,2022-09-06,5
"27247","MATH","4810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-11,2022-09-06,0
"27248","MATH","5310","Probability","Fall 2022",2022-08-22,2022-05-11,2022-09-06,4
"27249","MATH","5387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-11,2022-09-06,3
"27250","MATH","5593","Linear Programming","Fall 2022",2022-08-22,2022-05-11,2022-09-06,1
"27251","MATH","5660","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-11,2022-09-06,1
"27252","MATH","5718","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-11,2022-09-06,2
"27253","MATH","5779","Math Clinic","Fall 2022",2022-08-22,2022-05-11,2022-09-06,0
"27254","MATH","5792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-11,2022-09-06,3
"27255","MATH","6131","Real Analysis","Fall 2022",2022-08-22,2022-05-11,2022-09-06,3
"27256","MATH","6380","Stochastic Processes","Fall 2022",2022-08-22,2022-05-11,2022-09-06,0
"27257","MATH","6384","Spatial Data Analysis","Fall 2022",2022-08-22,2022-05-11,2022-09-06,0
"27258","MATH","6388","Statistical& Machine Learning","Fall 2022",2022-08-22,2022-05-11,2022-09-06,6
"27259","MATH","6960","Res. Methods in Math & Stats","Fall 2022",2022-08-22,2022-05-11,2022-09-06,6
"27260","MATH","7386","Monte Carlo Methods","Fall 2022",2022-08-22,2022-05-11,2022-09-06,8
"27261","MATH","7405","Advanced Graph Theory","Fall 2022",2022-08-22,2022-05-11,2022-09-06,2
"27262","MATH","7825","Topics in Optimization","Fall 2022",2022-08-22,2022-05-11,2022-09-06,0
"27263","MATH","8660","Math Finite Element Mthds","Fall 2022",2022-08-22,2022-05-11,2022-09-06,3
"27264","MATH","1010","Math for Liberal Arts","Fall 2022",2022-08-22,2022-05-12,2022-09-06,53
"27265","MATH","1060","Finite Mathematics","Fall 2022",2022-08-22,2022-05-12,2022-09-06,53
"27266","MATH","1108","Stretch College Algebra-I","Fall 2022",2022-08-22,2022-05-12,2022-09-06,12
"27267","MATH","1109","Stretch College Algebra-II","Fall 2022",2022-08-22,2022-05-12,2022-09-06,7
"27268","MATH","1110","College Algebra","Fall 2022",2022-08-22,2022-05-12,2022-09-06,10
"27269","MATH","1120","College Trigonometry","Fall 2022",2022-08-22,2022-05-12,2022-09-06,20
"27270","MATH","1130","Precalculus Mathematics","Fall 2022",2022-08-22,2022-05-12,2022-09-06,17
"27271","MATH","1401","Calculus I","Fall 2022",2022-08-22,2022-05-12,2022-09-06,79
"27272","MATH","2411","Calculus II","Fall 2022",2022-08-22,2022-05-12,2022-09-06,37
"27273","MATH","2421","Calculus III","Fall 2022",2022-08-22,2022-05-12,2022-09-06,34
"27274","MATH","2830","Introductory Statistics","Fall 2022",2022-08-22,2022-05-12,2022-09-06,51
"27275","MATH","3000","Intro to Abstract Math","Fall 2022",2022-08-22,2022-05-12,2022-09-06,11
"27276","MATH","3191","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-12,2022-09-06,6
"27277","MATH","3195","Linear Algebra Diff Equations","Fall 2022",2022-08-22,2022-05-12,2022-09-06,37
"27278","MATH","3200","Elementary Diff Equations","Fall 2022",2022-08-22,2022-05-12,2022-09-06,3
"27279","MATH","3301","Introduction to Optimization","Fall 2022",2022-08-22,2022-05-12,2022-09-06,7
"27280","MATH","3382","Statistical Theory","Fall 2022",2022-08-22,2022-05-12,2022-09-06,10
"27281","MATH","3511","Mathematics of Chemistry","Fall 2022",2022-08-22,2022-05-12,2022-09-06,7
"27282","MATH","3810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-12,2022-09-06,3
"27283","MATH","4140","Intro to Modern Algebra","Fall 2022",2022-08-22,2022-05-12,2022-09-06,3
"27284","MATH","4310","Intro to Real Analysis I","Fall 2022",2022-08-22,2022-05-12,2022-09-06,10
"27285","MATH","4387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-12,2022-09-06,5
"27286","MATH","4409","Applied Combinatorics","Fall 2022",2022-08-22,2022-05-12,2022-09-06,4
"27287","MATH","4650","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-12,2022-09-06,8
"27288","MATH","4779","Math Clinic","Fall 2022",2022-08-22,2022-05-12,2022-09-06,15
"27289","MATH","4792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-12,2022-09-06,5
"27290","MATH","4810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-12,2022-09-06,0
"27291","MATH","5310","Probability","Fall 2022",2022-08-22,2022-05-12,2022-09-06,4
"27292","MATH","5387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-12,2022-09-06,3
"27293","MATH","5593","Linear Programming","Fall 2022",2022-08-22,2022-05-12,2022-09-06,1
"27294","MATH","5660","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-12,2022-09-06,1
"27295","MATH","5718","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-12,2022-09-06,2
"27296","MATH","5779","Math Clinic","Fall 2022",2022-08-22,2022-05-12,2022-09-06,0
"27297","MATH","5792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-12,2022-09-06,3
"27298","MATH","6131","Real Analysis","Fall 2022",2022-08-22,2022-05-12,2022-09-06,3
"27299","MATH","6380","Stochastic Processes","Fall 2022",2022-08-22,2022-05-12,2022-09-06,0
"27300","MATH","6384","Spatial Data Analysis","Fall 2022",2022-08-22,2022-05-12,2022-09-06,0
"27301","MATH","6388","Statistical& Machine Learning","Fall 2022",2022-08-22,2022-05-12,2022-09-06,6
"27302","MATH","6960","Res. Methods in Math & Stats","Fall 2022",2022-08-22,2022-05-12,2022-09-06,6
"27303","MATH","7386","Monte Carlo Methods","Fall 2022",2022-08-22,2022-05-12,2022-09-06,8
"27304","MATH","7405","Advanced Graph Theory","Fall 2022",2022-08-22,2022-05-12,2022-09-06,2
"27305","MATH","7825","Topics in Optimization","Fall 2022",2022-08-22,2022-05-12,2022-09-06,0
"27306","MATH","8660","Math Finite Element Mthds","Fall 2022",2022-08-22,2022-05-12,2022-09-06,2
"27307","MATH","1010","Math for Liberal Arts","Fall 2022",2022-08-22,2022-05-13,2022-09-06,54
"27308","MATH","1060","Finite Mathematics","Fall 2022",2022-08-22,2022-05-13,2022-09-06,53
"27309","MATH","1108","Stretch College Algebra-I","Fall 2022",2022-08-22,2022-05-13,2022-09-06,14
"27310","MATH","1109","Stretch College Algebra-II","Fall 2022",2022-08-22,2022-05-13,2022-09-06,7
"27311","MATH","1110","College Algebra","Fall 2022",2022-08-22,2022-05-13,2022-09-06,10
"27312","MATH","1120","College Trigonometry","Fall 2022",2022-08-22,2022-05-13,2022-09-06,20
"27313","MATH","1130","Precalculus Mathematics","Fall 2022",2022-08-22,2022-05-13,2022-09-06,18
"27314","MATH","1401","Calculus I","Fall 2022",2022-08-22,2022-05-13,2022-09-06,79
"27315","MATH","2411","Calculus II","Fall 2022",2022-08-22,2022-05-13,2022-09-06,37
"27316","MATH","2421","Calculus III","Fall 2022",2022-08-22,2022-05-13,2022-09-06,35
"27317","MATH","2830","Introductory Statistics","Fall 2022",2022-08-22,2022-05-13,2022-09-06,52
"27318","MATH","3000","Intro to Abstract Math","Fall 2022",2022-08-22,2022-05-13,2022-09-06,11
"27319","MATH","3191","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-13,2022-09-06,6
"27320","MATH","3195","Linear Algebra Diff Equations","Fall 2022",2022-08-22,2022-05-13,2022-09-06,38
"27321","MATH","3200","Elementary Diff Equations","Fall 2022",2022-08-22,2022-05-13,2022-09-06,3
"27322","MATH","3301","Introduction to Optimization","Fall 2022",2022-08-22,2022-05-13,2022-09-06,7
"27323","MATH","3382","Statistical Theory","Fall 2022",2022-08-22,2022-05-13,2022-09-06,10
"27324","MATH","3511","Mathematics of Chemistry","Fall 2022",2022-08-22,2022-05-13,2022-09-06,7
"27325","MATH","3810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-13,2022-09-06,3
"27326","MATH","4140","Intro to Modern Algebra","Fall 2022",2022-08-22,2022-05-13,2022-09-06,3
"27327","MATH","4310","Intro to Real Analysis I","Fall 2022",2022-08-22,2022-05-13,2022-09-06,11
"27328","MATH","4387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-13,2022-09-06,5
"27329","MATH","4409","Applied Combinatorics","Fall 2022",2022-08-22,2022-05-13,2022-09-06,4
"27330","MATH","4650","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-13,2022-09-06,8
"27331","MATH","4779","Math Clinic","Fall 2022",2022-08-22,2022-05-13,2022-09-06,15
"27332","MATH","4792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-13,2022-09-06,5
"27333","MATH","4810","Introduction to Probability","Fall 2022",2022-08-22,2022-05-13,2022-09-06,0
"27334","MATH","5310","Probability","Fall 2022",2022-08-22,2022-05-13,2022-09-06,4
"27335","MATH","5387","Applied Regression Analysis","Fall 2022",2022-08-22,2022-05-13,2022-09-06,3
"27336","MATH","5593","Linear Programming","Fall 2022",2022-08-22,2022-05-13,2022-09-06,1
"27337","MATH","5660","Numerical Analysis I","Fall 2022",2022-08-22,2022-05-13,2022-09-06,1
"27338","MATH","5718","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-13,2022-09-06,2
"27339","MATH","5779","Math Clinic","Fall 2022",2022-08-22,2022-05-13,2022-09-06,0
"27340","MATH","5792","Probabilistic Modeling","Fall 2022",2022-08-22,2022-05-13,2022-09-06,4
"27341","MATH","6131","Real Analysis","Fall 2022",2022-08-22,2022-05-13,2022-09-06,4
"27342","MATH","6380","Stochastic Processes","Fall 2022",2022-08-22,2022-05-13,2022-09-06,0
"27343","MATH","6384","Spatial Data Analysis","Fall 2022",2022-08-22,2022-05-13,2022-09-06,0
"27344","MATH","6388","Statistical& Machine Learning","Fall 2022",2022-08-22,2022-05-13,2022-09-06,6
"27345","MATH","6960","Res. Methods in Math & Stats","Fall 2022",2022-08-22,2022-05-13,2022-09-06,6
"27346","MATH","7386","Monte Carlo Methods","Fall 2022",2022-08-22,2022-05-13,2022-09-06,8
"27347","MATH","7405","Advanced Graph Theory","Fall 2022",2022-08-22,2022-05-13,2022-09-06,2
"27348","MATH","7825","Topics in Optimization","Fall 2022",2022-08-22,2022-05-13,2022-09-06,0
"27349","MATH","8660","Math Finite Element Mthds","Fall 2022",2022-08-22,2022-05-13,2022-09-06,0
"27350","MATH","1010","Math for Liberal Arts","Fall 2022",2022-08-22,2022-05-14,2022-09-06,54
"27351","MATH","1060","Finite Mathematics","Fall 2022",2022-08-22,2022-05-14,2022-09-06,53
"27352","MATH","1108","Stretch College Algebra-I","Fall 2022",2022-08-22,2022-05-14,2022-09-06,15
"27353","MATH","1109","Stretch College Algebra-II","Fall 2022",2022-08-22,2022-05-14,2022-09-06,8
"27354","MATH","1110","College Algebra","Fall 2022",2022-08-22,2022-05-14,2022-09-06,10
"27355","MATH","1120","College Trigonometry","Fall 2022",2022-08-22,2022-05-14,2022-09-06,20
"27356","MATH","1130","Precalculus Mathematics","Fall 2022",2022-08-22,2022-05-14,2022-09-06,18
"27357","MATH","1401","Calculus I","Fall 2022",2022-08-22,2022-05-14,2022-09-06,80
"27358","MATH","2411","Calculus II","Fall 2022",2022-08-22,2022-05-14,2022-09-06,38
"27359","MATH","2421","Calculus III","Fall 2022",2022-08-22,2022-05-14,2022-09-06,36
"27360","MATH","2830","Introductory Statistics","Fall 2022",2022-08-22,2022-05-14,2022-09-06,52
"27361","MATH","3000","Intro to Abstract Math","Fall 2022",2022-08-22,2022-05-14,2022-09-06,11
"27362","MATH","3191","Applied Linear Algebra","Fall 2022",2022-08-22,2022-05-14,2022-09-06,6
"27363","MATH","3195","Linear Algebra Diff Equations","Fall 2022",2022-08-22,2022-05-14,2022-09-06,38
"27364","MATH","3200","Elementary Diff Equations","Fall 2022",2022-08-22,2022-05-14,2022-09-06,3
